Index,Stock,Stock Id,Weight
TWSE Index,1413 TT,1413,0.004062
TWSE Index,1414 TT,1414,0.005359
TWSE Index,1416 TT,1416,0.008887
TWSE Index,1417 TT,1417,0.005904
TWSE Index,1419 TT,1419,0.040709
TWSE Index,1423 TT,1423,0.005521
TWSE Index,1432 TT,1432,0.004562
TWSE Index,1434 TT,1434,0.192467
TWSE Index,1435 TT,1435,0.002353
TWSE Index,1436 TT,1436,0.009166
TWSE Index,1437 TT,1437,0.012041
TWSE Index,1438 TT,1438,0.002384
TWSE Index,1439 TT,1439,0.008426
TWSE Index,1440 TT,1440,0.067949
TWSE Index,1441 TT,1441,0.00249
TWSE Index,1442 TT,1442,0.015562
TWSE Index,1443 TT,1443,0.002917
TWSE Index,1444 TT,1444,0.032766
TWSE Index,1445 TT,1445,0.003387
TWSE Index,1446 TT,1446,0.011699
TWSE Index,1447 TT,1447,0.02693
TWSE Index,1449 TT,1449,0.001784
TWSE Index,1451 TT,1451,0.014897
TWSE Index,1452 TT,1452,0.007894
TWSE Index,1453 TT,1453,0.002475
TWSE Index,1454 TT,1454,0.003461
TWSE Index,1455 TT,1455,0.019902
TWSE Index,1456 TT,1456,0.002422
TWSE Index,1457 TT,1457,0.012929
TWSE Index,1459 TT,1459,0.011014
TWSE Index,1460 TT,1460,0.022195
TWSE Index,1463 TT,1463,0.008308
TWSE Index,1464 TT,1464,0.022903
TWSE Index,1465 TT,1465,0.004744
TWSE Index,1466 TT,1466,0.003788
TWSE Index,1467 TT,1467,0.00555
TWSE Index,1468 TT,1468,0.005589
TWSE Index,1470 TT,1470,0.005157
TWSE Index,1471 TT,1471,0.002749
TWSE Index,1472 TT,1472,0.003684
TWSE Index,1473 TT,1473,0.008916
TWSE Index,1474 TT,1474,0.004426
TWSE Index,1476 TT,1476,0.317262
TWSE Index,1477 TT,1477,0.098141
TWSE Index,1503 TT,1503,0.074218
TWSE Index,1504 TT,1504,0.136787
TWSE Index,1506 TT,1506,0.008745
TWSE Index,1507 TT,1507,0.06315
TWSE Index,1513 TT,1513,0.026809
TWSE Index,1514 TT,1514,0.009238
TWSE Index,1515 TT,1515,0.032568
TWSE Index,1516 TT,1516,0.001824
TWSE Index,1517 TT,1517,0.007236
TWSE Index,1519 TT,1519,0.018917
TWSE Index,1521 TT,1521,0.016172
TWSE Index,1522 TT,1522,0.02716
TWSE Index,1524 TT,1524,0.005652
TWSE Index,1525 TT,1525,0.014531
TWSE Index,1526 TT,1526,0.004086
TWSE Index,1527 TT,1527,0.02293
TWSE Index,1528 TT,1528,0.007586
TWSE Index,1530 TT,1530,0.009799
TWSE Index,1531 TT,1531,0.01024
TWSE Index,1532 TT,1532,0.036708
TWSE Index,1533 TT,1533,0.010788
TWSE Index,1535 TT,1535,0.013736
TWSE Index,1536 TT,1536,0.104955
TWSE Index,1537 TT,1537,0.035811
TWSE Index,1539 TT,1539,0.005805
TWSE Index,1540 TT,1540,0.004428
TWSE Index,1541 TT,1541,0.007484
TWSE Index,1558 TT,1558,0.026234
TWSE Index,1560 TT,1560,0.02887
TWSE Index,1568 TT,1568,0.007104
TWSE Index,1582 TT,1582,0.029351
TWSE Index,1583 TT,1583,0.019779
TWSE Index,1587 TT,1587,0.004209
TWSE Index,1589 TT,1589,0.018586
TWSE Index,1590 TT,1590,0.173404
TWSE Index,1592 TT,1592,0.006751
TWSE Index,1598 TT,1598,0.010194
TWSE Index,1603 TT,1603,0.014245
TWSE Index,1604 TT,1604,0.020926
TWSE Index,1605 TT,1605,0.209735
TWSE Index,1608 TT,1608,0.0192
TWSE Index,1609 TT,1609,0.023025
TWSE Index,1611 TT,1611,0.012053
TWSE Index,1612 TT,1612,0.00999
TWSE Index,1614 TT,1614,0.019335
TWSE Index,1615 TT,1615,0.005795
TWSE Index,1616 TT,1616,0.003065
TWSE Index,1617 TT,1617,0.005982
TWSE Index,1618 TT,1618,0.006573
TWSE Index,1626 TT,1626,0.006667
TWSE Index,1701 TT,1701,0.020589
TWSE Index,1702 TT,1702,0.046437
TWSE Index,1704 TT,1704,0.136737
TWSE Index,1707 TT,1707,0.090099
TWSE Index,1708 TT,1708,0.016803
TWSE Index,1709 TT,1709,0.027022
TWSE Index,1710 TT,1710,0.092722
TWSE Index,1711 TT,1711,0.030149
TWSE Index,1712 TT,1712,0.022302
TWSE Index,1713 TT,1713,0.008565
TWSE Index,1714 TT,1714,0.024958
TWSE Index,1717 TT,1717,0.101732
TWSE Index,1718 TT,1718,0.052109
TWSE Index,1720 TT,1720,0.017908
TWSE Index,1721 TT,1721,0.006769
TWSE Index,1722 TT,1722,0.14067
TWSE Index,1723 TT,1723,0.105924
TWSE Index,1724 TT,1724,0.00536
TWSE Index,1725 TT,1725,0.009055
TWSE Index,1726 TT,1726,0.039514
TWSE Index,1727 TT,1727,0.00515
TWSE Index,1730 TT,1730,0.009388
TWSE Index,1731 TT,1731,0.005554
TWSE Index,1732 TT,1732,0.001459
TWSE Index,1733 TT,1733,0.00878
TWSE Index,1734 TT,1734,0.010602
TWSE Index,1735 TT,1735,0.004842
TWSE Index,1736 TT,1736,0.03553
TWSE Index,1737 TT,1737,0.019118
TWSE Index,1760 TT,1760,0.021249
TWSE Index,1762 TT,1762,0.005848
TWSE Index,1773 TT,1773,0.044126
TWSE Index,1776 TT,1776,0.004204
TWSE Index,1783 TT,1783,0.006237
TWSE Index,1786 TT,1786,0.012477
TWSE Index,1789 TT,1789,0.073881
TWSE Index,1802 TT,1802,0.145718
TWSE Index,1805 TT,1805,0.002735
TWSE Index,1806 TT,1806,0.010451
TWSE Index,1808 TT,1808,0.045764
TWSE Index,1809 TT,1809,0.00613
TWSE Index,1810 TT,1810,0.010036
TWSE Index,1817 TT,1817,0.008507
TWSE Index,1902 TT,1902,0.022313
TWSE Index,1903 TT,1903,0.025739
TWSE Index,1904 TT,1904,0.083898
TWSE Index,1905 TT,1905,0.034347
TWSE Index,1906 TT,1906,0.009219
TWSE Index,1907 TT,1907,0.063743
TWSE Index,1909 TT,1909,0.073762
TWSE Index,2002 TT,2002,1.237253
TWSE Index,2006 TT,2006,0.073532
TWSE Index,2007 TT,2007,0.008083
TWSE Index,2008 TT,2008,0.007711
TWSE Index,2009 TT,2009,0.011477
TWSE Index,2010 TT,2010,0.021968
TWSE Index,2012 TT,2012,0.017925
TWSE Index,2013 TT,2013,0.021585
TWSE Index,2014 TT,2014,0.064186
TWSE Index,2015 TT,2015,0.108322
TWSE Index,2017 TT,2017,0.009772
TWSE Index,2020 TT,2020,0.010307
TWSE Index,2023 TT,2023,0.061023
TWSE Index,2024 TT,2024,0.003037
TWSE Index,2027 TT,2027,0.205062
TWSE Index,2028 TT,2028,0.009762
TWSE Index,2029 TT,2029,0.020996
TWSE Index,2030 TT,2030,0.013032
TWSE Index,2031 TT,2031,0.044709
TWSE Index,2032 TT,2032,0.004085
TWSE Index,2033 TT,2033,0.003309
TWSE Index,2034 TT,2034,0.03308
TWSE Index,2038 TT,2038,0.005953
TWSE Index,2049 TT,2049,0.234946
TWSE Index,2059 TT,2059,0.116955
TWSE Index,2062 TT,2062,0.018041
TWSE Index,2069 TT,2069,0.011174
TWSE Index,2101 TT,2101,0.064545
TWSE Index,2102 TT,2102,0.018901
TWSE Index,2103 TT,2103,0.085423
TWSE Index,2104 TT,2104,0.105068
TWSE Index,2105 TT,2105,0.481267
TWSE Index,2106 TT,2106,0.082374
TWSE Index,2107 TT,2107,0.017228
TWSE Index,2108 TT,2108,0.044489
TWSE Index,2109 TT,2109,0.014143
TWSE Index,2114 TT,2114,0.019489
TWSE Index,2115 TT,2115,0.007759
TWSE Index,2201 TT,2201,0.10428
TWSE Index,2204 TT,2204,0.10883
TWSE Index,2206 TT,2206,0.054222
TWSE Index,2207 TT,2207,0.437889
TWSE Index,2208 TT,2208,0.03986
TWSE Index,2227 TT,2227,0.22248
TWSE Index,2228 TT,2228,0.017759
TWSE Index,2231 TT,2231,0.080637
TWSE Index,2236 TT,2236,0.004372
TWSE Index,2239 TT,2239,0.052657
TWSE Index,2243 TT,2243,0.002501
TWSE Index,2301 TT,2301,0.277278
TWSE Index,2302 TT,2302,0.004097
TWSE Index,2303 TT,2303,0.618957
TWSE Index,2305 TT,2305,0.004902
TWSE Index,2308 TT,2308,1.049275
TWSE Index,2312 TT,2312,0.048477
TWSE Index,2313 TT,2313,0.089488
TWSE Index,2314 TT,2314,0.01459
TWSE Index,2316 TT,2316,0.011722
TWSE Index,2317 TT,2317,4.194615
TWSE Index,2323 TT,2323,0.03912
TWSE Index,2324 TT,2324,0.257527
TWSE Index,2327 TT,2327,0.616067
TWSE Index,2328 TT,2328,0.034844
TWSE Index,2329 TT,2329,0.027961
TWSE Index,2330 TT,2330,20.869155
TWSE Index,2331 TT,2331,0.026469
TWSE Index,2332 TT,2332,0.023221
TWSE Index,2337 TT,2337,0.145294
TWSE Index,2338 TT,2338,0.020611
TWSE Index,2340 TT,2340,0.031454
TWSE Index,2342 TT,2342,0.007588
TWSE Index,2344 TT,2344,0.178567
TWSE Index,2345 TT,2345,0.146419
TWSE Index,2347 TT,2347,0.200072
TWSE Index,2348 TT,2348,0.012921
TWSE Index,2351 TT,2351,0.043977
TWSE Index,2352 TT,2352,0.120991
TWSE Index,2353 TT,2353,0.238115
TWSE Index,2354 TT,2354,0.324509
TWSE Index,2355 TT,2355,0.04627
TWSE Index,2356 TT,2356,0.300341
TWSE Index,2357 TT,2357,0.597784
TWSE Index,2358 TT,2358,0.004665
TWSE Index,2359 TT,2359,0.011342
TWSE Index,2360 TT,2360,0.188459
TWSE Index,2362 TT,2362,0.061196
TWSE Index,2363 TT,2363,0.01727
TWSE Index,2365 TT,2365,0.007544
TWSE Index,2367 TT,2367,0.031419
TWSE Index,2368 TT,2368,0.020775
TWSE Index,2369 TT,2369,0.011779
TWSE Index,2371 TT,2371,0.288927
TWSE Index,2373 TT,2373,0.06912
TWSE Index,2374 TT,2374,0.012103
TWSE Index,2375 TT,2375,0.013108
TWSE Index,2376 TT,2376,0.093599
TWSE Index,2377 TT,2377,0.213104
TWSE Index,2379 TT,2379,0.212295
TWSE Index,2380 TT,2380,0.003422
TWSE Index,2382 TT,2382,0.630077
TWSE Index,2383 TT,2383,0.084275
TWSE Index,2385 TT,2385,0.138509
TWSE Index,2387 TT,2387,0.010938
TWSE Index,2388 TT,2388,0.054457
TWSE Index,2390 TT,2390,0.008876
TWSE Index,2392 TT,2392,0.040996
TWSE Index,2393 TT,2393,0.04218
TWSE Index,2395 TT,2395,0.490413
TWSE Index,2397 TT,2397,0.025145
TWSE Index,2399 TT,2399,0.00703
TWSE Index,2401 TT,2401,0.024005
TWSE Index,2402 TT,2402,0.016318
TWSE Index,2404 TT,2404,0.043269
TWSE Index,2405 TT,2405,0.015408
TWSE Index,2406 TT,2406,0.010769
TWSE Index,2408 TT,2408,0.558527
TWSE Index,2409 TT,2409,0.384319
TWSE Index,2412 TT,2412,2.631279
TWSE Index,2413 TT,2413,0.008974
TWSE Index,2414 TT,2414,0.009775
TWSE Index,2415 TT,2415,0.006044
TWSE Index,2417 TT,2417,0.006602
TWSE Index,2420 TT,2420,0.015133
TWSE Index,2421 TT,2421,0.033736
TWSE Index,2423 TT,2423,0.010466
TWSE Index,2424 TT,2424,0.002821
TWSE Index,2425 TT,2425,0.012895
TWSE Index,2426 TT,2426,0.017242
TWSE Index,2427 TT,2427,0.00574
TWSE Index,2428 TT,2428,0.032512
TWSE Index,2429 TT,2429,0.001305
TWSE Index,2430 TT,2430,0.011645
TWSE Index,2431 TT,2431,0.003557
TWSE Index,2433 TT,2433,0.018914
TWSE Index,2434 TT,2434,0.002362
TWSE Index,2438 TT,2438,0.002226
TWSE Index,2439 TT,2439,0.086362
TWSE Index,2440 TT,2440,0.003732
TWSE Index,2441 TT,2441,0.087704
TWSE Index,2442 TT,2442,0.011089
TWSE Index,2443 TT,2443,0.002722
TWSE Index,2444 TT,2444,0.00511
TWSE Index,2448 TT,2448,0.113638
TWSE Index,2449 TT,2449,0.076728
TWSE Index,2450 TT,2450,0.032252
TWSE Index,2451 TT,2451,0.093246
TWSE Index,2453 TT,2453,0.003793
TWSE Index,2454 TT,2454,1.188226
TWSE Index,2455 TT,2455,0.043789
